,Date,symbols,Categories,count_post,Percent_price_change,abs
1536,2018-07-11,ERIC,Other,0,0.7812492724041995,0.7812492724041995
1537,2018-07-11,ES,Other,0,-0.1856550385680979,0.1856550385680979
1538,2018-07-11,ESI,Other,0,0.8097119409440792,0.8097119409440792
1539,2018-07-11,ESRX,Other,0,1.290804169624579,1.290804169624579
1540,2018-07-11,ESS,Other,0,0.0329754877596693,0.0329754877596693
1541,2018-07-11,ET,Other,0,-0.6849362790982477,0.6849362790982477
1542,2018-07-11,ETN,Other,0,1.4651538794252146,1.4651538794252146
1543,2018-07-11,ETR,Individual,2,-0.0364904265064873,0.0364904265064873
1544,2018-07-11,ETR,News Agency,1,-0.0364904265064873,0.0364904265064873
1545,2018-07-11,EVHC,Individual,1,-0.0670598857143932,0.0670598857143932
1546,2018-07-11,EVHC,News Agency,1,-0.0670598857143932,0.0670598857143932
1547,2018-07-11,EW,Other,0,1.7421364888909954,1.7421364888909954
1548,2018-07-11,EXC,Other,0,-0.2355766478706594,0.2355766478706594
1549,2018-07-11,EXPD,Individual,3,0.6205248186256156,0.6205248186256156
1550,2018-07-11,EXPD,News Agency,5,0.6205248186256156,0.6205248186256156
1551,2018-07-11,EXPD,Organization,1,0.6205248186256156,0.6205248186256156
1552,2018-07-11,EXR,Other,0,-0.2325773374038127,0.2325773374038127
1553,2018-07-11,FB,Other,0,2.162538277872508,2.162538277872508
1554,2018-07-11,FBHS,Individual,2,0.1654414523225395,0.1654414523225395
1555,2018-07-11,FBHS,News Agency,3,0.1654414523225395,0.1654414523225395
1556,2018-07-11,FDX,Other,0,1.0728873284711211,1.0728873284711211
1557,2018-07-11,FE,Other,0,-0.696378800484966,0.696378800484966
1558,2018-07-11,FEYE,Other,0,2.6627264680295872,2.6627264680295872
1559,2018-07-11,FIS,Individual,5,0.7611618576741038,0.7611618576741038
1560,2018-07-11,FIS,Organization,1,0.7611618576741038,0.7611618576741038
1561,2018-07-11,FISV,Other,0,1.4255872094387136,1.4255872094387136
1562,2018-07-11,FITB,Other,0,-0.5410884310563855,0.5410884310563855
1563,2018-07-11,FL,Other,0,-0.2114176685225462,0.2114176685225462
1564,2018-07-11,FLEX,Individual,4,2.44072122783304,2.44072122783304
1565,2018-07-11,FLEX,News Agency,2,2.44072122783304,2.44072122783304
1566,2018-07-11,FLR,Individual,3,0.102373539935287,0.102373539935287
1567,2018-07-11,FLR,News Agency,2,0.102373539935287,0.102373539935287
1568,2018-07-11,FMC,Other,0,0.4628641148380109,0.4628641148380109
1569,2018-07-11,FRT,Individual,5,0.5684995499582398,0.5684995499582398
1570,2018-07-11,GE,Other,0,0.0,0.0
1571,2018-07-11,GILD,Other,0,2.0784029213697623,2.0784029213697623
1572,2018-07-11,GIS,Other,0,-0.2461329134804615,0.2461329134804615
1573,2018-07-11,GLW,Other,0,1.4508133195026578,1.4508133195026578
1574,2018-07-11,GM,Other,0,-0.0763327732296926,0.0763327732296926
1575,2018-07-11,GNCA,Individual,1,-1.668653014574252,1.668653014574252
1576,2018-07-11,GNCA,News Agency,1,-1.668653014574252,1.668653014574252
1577,2018-07-11,GNTX,Individual,2,-0.733707707095921,0.733707707095921
1578,2018-07-11,GOOG,Other,0,2.563476508262528,2.563476508262528
1579,2018-07-11,GOOGL,Other,0,2.543838442781392,2.543838442781392
1580,2018-07-11,GPS,Other,0,-2.019869519672918,2.019869519672918
1581,2018-07-11,GRPN,Other,0,-1.0309278350515465,1.0309278350515465
1582,2018-07-11,GS,Other,0,0.691304410740798,0.691304410740798
1583,2018-07-11,HAS,Other,0,0.6926477263450722,0.6926477263450722
1584,2018-07-11,HCA,Individual,4,-0.1421473666184463,0.1421473666184463
1585,2018-07-11,HCA,News Agency,1,-0.1421473666184463,0.1421473666184463
1586,2018-07-11,HD,Other,0,0.5077430898680327,0.5077430898680327
1587,2018-07-11,HES,Other,0,-0.119727374169531,0.119727374169531
1588,2018-07-11,HIBB,News Agency,1,-1.7278601517125851,1.7278601517125851
1589,2018-07-11,HIG,Individual,1,-0.4170639255037026,0.4170639255037026
1590,2018-07-11,HIG,News Agency,3,-0.4170639255037026,0.4170639255037026
1591,2018-07-11,HIMX,Other,0,5.420055408735487,5.420055408735487
1592,2018-07-11,HLT,Individual,5,0.4838101807412872,0.4838101807412872
1593,2018-07-11,HLT,News Agency,1,0.4838101807412872,0.4838101807412872
1594,2018-07-11,HLT,Organization,2,0.4838101807412872,0.4838101807412872
1595,2018-07-11,HOLX,Individual,3,0.9141233363119776,0.9141233363119776
1596,2018-07-11,HOLX,News Agency,1,0.9141233363119776,0.9141233363119776
1597,2018-07-11,HON,Other,0,2.331861782550157,2.331861782550157
1598,2018-07-11,HP,Individual,3,-2.3301954361210817,2.3301954361210817
1599,2018-07-11,HP,News Agency,2,-2.3301954361210817,2.3301954361210817
1600,2018-07-11,HP,Organization,1,-2.3301954361210817,2.3301954361210817
1601,2018-07-11,HPE,Other,0,1.920529500177236,1.920529500177236
1602,2018-07-11,HPQ,Other,0,2.0381666590988097,2.0381666590988097
1603,2018-07-11,HRB,Other,0,0.4173638785091084,0.4173638785091084
1604,2018-07-11,HRL,Individual,1,0.1066122469066325,0.1066122469066325
1605,2018-07-11,HRL,News Agency,1,0.1066122469066325,0.1066122469066325
1606,2018-07-11,HSIC,Individual,3,0.2547284685161667,0.2547284685161667
1607,2018-07-11,HSIC,News Agency,3,0.2547284685161667,0.2547284685161667
1608,2018-07-11,HST,Other,0,0.1893086470233741,0.1893086470233741
1609,2018-07-11,HSY,Individual,4,-0.4040804441923972,0.4040804441923972
1610,2018-07-11,HSY,News Agency,1,-0.4040804441923972,0.4040804441923972
1611,2018-07-11,HUM,Individual,6,-0.0696360667879939,0.0696360667879939
1612,2018-07-11,HUM,News Agency,2,-0.0696360667879939,0.0696360667879939
1613,2018-07-11,HWM,Other,0,1.2287833972950784,1.2287833972950784
1614,2018-07-11,IBM,Other,0,1.041816818941493,1.041816818941493
1615,2018-07-11,ICE,Other,0,0.1607753852670123,0.1607753852670123
1616,2018-07-11,IDXX,Other,0,1.4092940724923548,1.4092940724923548
1617,2018-07-11,IFF,Individual,1,0.3052414724033546,0.3052414724033546
1618,2018-07-11,IFF,News Agency,2,0.3052414724033546,0.3052414724033546
1619,2018-07-11,ILMN,Other,0,3.4390293885027554,3.4390293885027554
1620,2018-07-11,INCY,Other,0,1.2236776113959342,1.2236776113959342
1621,2018-07-11,INFO,Individual,6,0.3029726249789801,0.3029726249789801
1622,2018-07-11,INFO,News Agency,1,0.3029726249789801,0.3029726249789801
1623,2018-07-11,INFO,Organization,1,0.3029726249789801,0.3029726249789801
1624,2018-07-11,INTC,Other,0,2.246089246182223,2.246089246182223
1625,2018-07-11,INTU,Individual,5,2.165494873764757,2.165494873764757
1626,2018-07-11,INTU,News Agency,2,2.165494873764757,2.165494873764757
1627,2018-07-11,IP,Individual,7,0.8511436216191828,0.8511436216191828
1628,2018-07-11,IP,News Agency,3,0.8511436216191828,0.8511436216191828
1629,2018-07-11,IPG,Other,0,0.0,0.0
1630,2018-07-11,IR,Other,0,-2.9136321706931247,2.9136321706931247
1631,2018-07-11,IRM,Individual,4,0.3276972967839436,0.3276972967839436
1632,2018-07-11,IRM,News Agency,2,0.3276972967839436,0.3276972967839436
1633,2018-07-11,ISRG,Other,0,4.121216677043792,4.121216677043792
1634,2018-07-11,ITUB,Other,0,1.8331758230957595,1.8331758230957595
1635,2018-07-11,IVZ,Other,0,-2.252246576080031,2.252246576080031
1636,2018-07-11,JBHT,Other,0,-0.7473748736394212,0.7473748736394212
1637,2018-07-11,JCI,Individual,2,1.6978976394774032,1.6978976394774032
1638,2018-07-11,JCI,News Agency,3,1.6978976394774032,1.6978976394774032
1639,2018-07-11,JCI,Organization,1,1.6978976394774032,1.6978976394774032
1640,2018-07-11,JD,Other,0,1.5019754502372462,1.5019754502372462
1641,2018-07-11,JNJ,Other,0,1.204059171564068,1.204059171564068
1642,2018-07-11,JNPR,Other,0,1.3508747936444767,1.3508747936444767
1643,2018-07-11,JPM,Other,0,0.4323706054253031,0.4323706054253031
1644,2018-07-11,JWN,Other,0,-0.0561564588640056,0.0561564588640056
1645,2018-07-11,K,Other,0,0.4976517346919078,0.4976517346919078
1646,2018-07-11,KIM,Individual,9,0.6695107018162971,0.6695107018162971
1647,2018-07-11,KIM,News Agency,2,0.6695107018162971,0.6695107018162971
1648,2018-07-11,KMB,Other,0,0.0095077117331264,0.0095077117331264
1649,2018-07-11,KMI,Other,0,0.9518480990167022,0.9518480990167022
1650,2018-07-11,KMX,Individual,10,1.122554754910258,1.122554754910258
1651,2018-07-11,KMX,News Agency,1,1.122554754910258,1.122554754910258
1652,2018-07-11,KMX,Organization,1,1.122554754910258,1.122554754910258
1653,2018-07-11,KR,Other,0,-0.0715000032390118,0.0715000032390118
1654,2018-07-11,KSU,Other,0,-0.6397594311024916,0.6397594311024916
1655,2018-07-11,L,Individual,1,-0.3432226390773835,0.3432226390773835
1656,2018-07-11,LH,Individual,6,0.834865678239857,0.834865678239857
1657,2018-07-11,LH,News Agency,3,0.834865678239857,0.834865678239857
1658,2018-07-11,LITE,Individual,7,4.096169500548385,4.096169500548385
1659,2018-07-11,LITE,News Agency,3,4.096169500548385,4.096169500548385
1660,2018-07-11,LITE,Organization,3,4.096169500548385,4.096169500548385
1661,2018-07-11,LLL,Other,0,0.404857908802801,0.404857908802801
1662,2018-07-11,LLY,Other,0,1.5418069222902948,1.5418069222902948
1663,2018-07-11,LMT,Other,0,2.195189275586213,2.195189275586213
1664,2018-07-11,LNC,Other,0,-0.1413318972308326,0.1413318972308326
1665,2018-07-11,LNT,Individual,1,0.0695865898218061,0.0695865898218061
1666,2018-07-11,LNT,News Agency,2,0.0695865898218061,0.0695865898218061
1667,2018-07-11,LOW,Other,0,-0.3143672616113599,0.3143672616113599
1668,2018-07-11,LYB,Individual,5,0.0374961711788231,0.0374961711788231
1669,2018-07-11,LYB,News Agency,3,0.0374961711788231,0.0374961711788231
1670,2018-07-11,M,Other,0,-0.8781550682871099,0.8781550682871099
1671,2018-07-11,MA,Other,0,1.932889772463964,1.932889772463964
1672,2018-07-11,MAA,Individual,11,-0.5090349573836593,0.5090349573836593
1673,2018-07-11,MAA,News Agency,5,-0.5090349573836593,0.5090349573836593
1674,2018-07-11,MAR,Other,0,0.7085083755880515,0.7085083755880515
1675,2018-07-11,MAS,Other,0,-0.0265137146007328,0.0265137146007328
1676,2018-07-11,MAT,Other,0,-0.1160792704298842,0.1160792704298842
1677,2018-07-11,MCD,Other,0,0.3152187715241099,0.3152187715241099
1678,2018-07-11,MCHP,Individual,12,2.46711943306494,2.46711943306494
1679,2018-07-11,MCHP,News Agency,1,2.46711943306494,2.46711943306494
1680,2018-07-11,MCK,Individual,20,0.950258951964826,0.950258951964826
1681,2018-07-11,MCK,News Agency,1,0.950258951964826,0.950258951964826
1682,2018-07-11,MDLZ,Other,0,0.4733745868388246,0.4733745868388246
1683,2018-07-11,MDT,Other,0,0.6990609619734728,0.6990609619734728
1684,2018-07-11,MET,Other,0,0.2268053385688899,0.2268053385688899
1685,2018-07-11,MGM,Other,0,2.040818410196619,2.040818410196619
1686,2018-07-11,MHK,Individual,21,-0.684928531940868,0.684928531940868
1687,2018-07-11,MHK,News Agency,6,-0.684928531940868,0.684928531940868
1688,2018-07-11,MHK,Organization,6,-0.684928531940868,0.684928531940868
1689,2018-07-11,MKC,Individual,4,-0.228211181335436,0.228211181335436
1690,2018-07-11,MKC,News Agency,5,-0.228211181335436,0.228211181335436
1691,2018-07-11,MMM,Other,0,0.8296310750713344,0.8296310750713344
1692,2018-07-11,MO,Other,0,-1.158630637394901,1.158630637394901
1693,2018-07-11,MOMO,Other,0,3.1363660638981794,3.1363660638981794
1694,2018-07-11,MOS,Individual,7,0.8928571428571428,0.8928571428571428
1695,2018-07-11,MOS,News Agency,3,0.8928571428571428,0.8928571428571428
1696,2018-07-11,MPC,Other,0,0.786167894447371,0.786167894447371
1697,2018-07-11,MRK,Other,0,1.2277904776727806,1.2277904776727806
1698,2018-07-11,MRO,Other,0,0.6103336749843922,0.6103336749843922
1699,2018-07-11,MS,Other,0,0.5654459848452373,0.5654459848452373
1700,2018-07-11,MSFT,Other,0,2.167090617498742,2.167090617498742
1701,2018-07-11,MSI,Other,0,0.3740001241550425,0.3740001241550425
1702,2018-07-11,MTB,Other,0,-1.1649039816390474,1.1649039816390474
1703,2018-07-11,MTD,Individual,7,0.8764003720865842,0.8764003720865842
1704,2018-07-11,MTD,News Agency,3,0.8764003720865842,0.8764003720865842
1705,2018-07-11,MU,Other,0,2.3440392222411632,2.3440392222411632
1706,2018-07-11,MUR,Individual,8,-0.7228966052757256,0.7228966052757256
1707,2018-07-11,MUR,News Agency,2,-0.7228966052757256,0.7228966052757256
1708,2018-07-11,NAVI,Other,0,-0.8708264723102951,0.8708264723102951
1709,2018-07-11,NDAQ,Other,0,2.177725490235417,2.177725490235417
1710,2018-07-11,NEE,Individual,6,0.04750420361923,0.04750420361923
1711,2018-07-11,NEE,Organization,1,0.04750420361923,0.04750420361923
1712,2018-07-11,NEM,Other,0,0.1618596541272131,0.1618596541272131
1713,2018-07-11,NFLX,Other,0,-1.2301430721523845,1.2301430721523845
1714,2018-07-11,NFX,Other,0,-0.0336481464092998,0.0336481464092998
1715,2018-07-11,NI,Individual,8,-0.3032597659255425,0.3032597659255425
1716,2018-07-11,NI,Organization,1,-0.3032597659255425,0.3032597659255425
1717,2018-07-11,NKE,Other,0,0.0129293383552,0.0129293383552
1718,2018-07-11,NLY,Other,0,-0.5703461692572608,0.5703461692572608
1719,2018-07-11,NOC,Other,0,3.3229676473724616,3.3229676473724616
1720,2018-07-11,NOK,Other,0,1.027396253627703,1.027396253627703
1721,2018-07-11,NOV,Other,0,-0.5619240066718186,0.5619240066718186
1722,2018-07-11,NRG,Other,0,2.6410155328577334,2.6410155328577334
1723,2018-07-11,NSC,Other,0,1.123523408909216,1.123523408909216
1724,2018-07-11,NTAP,Other,0,2.839555522324572,2.839555522324572
1725,2018-07-11,NTNX,Other,0,3.840577722071582,3.840577722071582
1726,2018-07-11,NTRS,Other,0,0.0192072259617489,0.0192072259617489
1727,2018-07-11,NUAN,Individual,2,2.8859065264911568,2.8859065264911568
1728,2018-07-11,NUAN,News Agency,1,2.8859065264911568,2.8859065264911568
1729,2018-07-11,NVAX,Individual,8,2.1897824446100724,2.1897824446100724
1730,2018-07-11,NVAX,News Agency,1,2.1897824446100724,2.1897824446100724
1731,2018-07-11,NWL,Other,0,0.4379592733725707,0.4379592733725707
1732,2018-07-11,OAS,Other,0,-0.4694793990293174,0.4694793990293174
1733,2018-07-11,ODP,Individual,7,-2.962960137261482,2.962960137261482
1734,2018-07-11,ODP,News Agency,1,-2.962960137261482,2.962960137261482
1735,2018-07-11,OKE,Individual,11,0.7822544031515017,0.7822544031515017
1736,2018-07-11,OKE,News Agency,3,0.7822544031515017,0.7822544031515017
1737,2018-07-11,OMC,Other,0,1.970510492434015,1.970510492434015
1738,2018-07-11,ON,Other,0,2.128582803537456,2.128582803537456
1739,2018-07-11,ORCL,Other,0,1.0705334650808465,1.0705334650808465
1740,2018-07-11,ORLY,Individual,2,0.5541072014226698,0.5541072014226698
1741,2018-07-11,ORLY,News Agency,2,0.5541072014226698,0.5541072014226698
1742,2018-07-11,OXY,Other,0,0.7506222460708691,0.7506222460708691
1743,2018-07-11,PBR,Other,0,2.7053113299638385,2.7053113299638385
1744,2018-07-11,PDCO,Individual,7,0.4833067190043801,0.4833067190043801
1745,2018-07-11,PDCO,News Agency,3,0.4833067190043801,0.4833067190043801
1746,2018-07-11,PEG,Individual,5,-0.5511157482262468,0.5511157482262468
1747,2018-07-11,PEG,News Agency,1,-0.5511157482262468,0.5511157482262468
1748,2018-07-11,PFE,Other,0,0.833107500377251,0.833107500377251
1749,2018-07-11,PG,Other,0,-0.34108673568714,0.34108673568714
1750,2018-07-11,PH,Other,0,0.4051654611583572,0.4051654611583572
1751,2018-07-11,PHM,Individual,6,0.8166035253567738,0.8166035253567738
1752,2018-07-11,PLD,Other,0,0.4128388941390985,0.4128388941390985
1753,2018-07-11,PM,Other,0,0.4345734262023901,0.4345734262023901
1754,2018-07-11,PNC,Other,0,0.2251691123437612,0.2251691123437612
1755,2018-07-11,PNR,Individual,6,0.5632430423180954,0.5632430423180954
1756,2018-07-11,PNR,News Agency,1,0.5632430423180954,0.5632430423180954
1757,2018-07-11,PPG,Other,0,0.0867434582072286,0.0867434582072286
1758,2018-07-11,PRGO,Other,0,-2.1873450217906614,2.1873450217906614
1759,2018-07-11,PRU,Other,0,-0.1048202018046945,0.1048202018046945
1760,2018-07-11,PTEN,Individual,3,-1.3559416278067091,1.3559416278067091
1761,2018-07-11,PTEN,Organization,1,-1.3559416278067091,1.3559416278067091
1762,2018-07-11,PXD,Other,0,-0.1259629400032351,0.1259629400032351
1763,2018-07-11,PYPL,Other,0,3.339127250339592,3.339127250339592
1764,2018-07-11,QCOM,Other,0,1.7801055346332089,1.7801055346332089
1765,2018-07-11,QQQ,Other,0,1.7231655007788782,1.7231655007788782
1766,2018-07-11,QRVO,Individual,11,2.1430365997047054,2.1430365997047054
1767,2018-07-11,QRVO,News Agency,2,2.1430365997047054,2.1430365997047054
1768,2018-07-11,QRVO,Organization,2,2.1430365997047054,2.1430365997047054
1769,2018-07-11,RAD,Other,0,-1.7857098255022994,1.7857098255022994
1770,2018-07-11,RCL,Other,0,-0.2746204945345472,0.2746204945345472
1771,2018-07-11,RE,Individual,7,-0.3850241268385028,0.3850241268385028
1772,2018-07-11,RE,News Agency,2,-0.3850241268385028,0.3850241268385028
1773,2018-07-11,REG,Individual,4,-0.0489216885945751,0.0489216885945751
1774,2018-07-11,REG,News Agency,1,-0.0489216885945751,0.0489216885945751
1775,2018-07-11,REGN,Other,0,0.3340547217348174,0.3340547217348174
1776,2018-07-11,RF,Other,0,-0.9609953146508202,0.9609953146508202
1777,2018-07-11,RHI,Individual,3,0.751653675935831,0.751653675935831
1778,2018-07-11,RHI,News Agency,1,0.751653675935831,0.751653675935831
1779,2018-07-11,RIG,Other,0,-0.2214002402133668,0.2214002402133668
1780,2018-07-11,ROP,Individual,5,1.8827664903494592,1.8827664903494592
1781,2018-07-11,ROP,Organization,1,1.8827664903494592,1.8827664903494592
1782,2018-07-11,ROST,Individual,10,0.0707852254384985,0.0707852254384985
1783,2018-07-11,ROST,News Agency,1,0.0707852254384985,0.0707852254384985
1784,2018-07-11,RRC,Other,0,-1.9277089606661169,1.9277089606661169
1785,2018-07-11,RSG,Other,0,0.6885717447104529,0.6885717447104529
1786,2018-07-11,SAN,Other,0,0.5514656738170799,0.5514656738170799
1787,2018-07-11,SBUX,Other,0,0.2193869399494011,0.2193869399494011
1788,2018-07-11,SCHW,Other,0,0.5547825887153858,0.5547825887153858
1789,2018-07-11,SIG,Other,0,-0.0166841302805912,0.0166841302805912
1790,2018-07-11,SIRI,Other,0,0.8510629951243449,0.8510629951243449
1791,2018-07-11,SJM,Other,0,-0.1092354290894837,0.1092354290894837
1792,2018-07-11,SLB,Other,0,-1.2730394553813251,1.2730394553813251
1793,2018-07-11,SLCA,Individual,2,-1.479519301846853,1.479519301846853
1794,2018-07-11,SLG,Other,0,0.992145258967306,0.992145258967306
1795,2018-07-11,SLM,Individual,5,-1.426175127565558,1.426175127565558
1796,2018-07-11,SLM,News Agency,5,-1.426175127565558,1.426175127565558
1797,2018-07-11,SNAP,Other,0,1.865671694902792,1.865671694902792
1798,2018-07-11,SNPS,Individual,1,2.567553372399365,2.567553372399365
1799,2018-07-11,SPG,Individual,7,0.3038561320839674,0.3038561320839674
1800,2018-07-11,SPG,Organization,1,0.3038561320839674,0.3038561320839674
1801,2018-07-11,SQQQ,Other,0,-5.075755263820076,5.075755263820076
1802,2018-07-11,SRC,Other,0,0.2430096486344299,0.2430096486344299
1803,2018-07-11,SRCL,Individual,3,1.665915605033199,1.665915605033199
1804,2018-07-11,SRCL,News Agency,2,1.665915605033199,1.665915605033199
1805,2018-07-11,SRPT,Other,0,-0.1887711572650609,0.1887711572650609
1806,2018-07-11,STT,Other,0,0.1726037404279957,0.1726037404279957
1807,2018-07-11,STX,Other,0,3.109711263279757,3.109711263279757
1808,2018-07-11,STZ,Other,0,0.0782140161818245,0.0782140161818245
1809,2018-07-11,SWK,Other,0,0.7936489802112751,0.7936489802112751
1810,2018-07-11,SWN,Other,0,-2.193782269868892,2.193782269868892
1811,2018-07-11,SYF,Other,0,-5.287356876227678,5.287356876227678
1812,2018-07-11,SYY,Other,0,0.6339982742617354,0.6339982742617354
1813,2018-07-11,T,Other,0,1.129584855735952,1.129584855735952
1814,2018-07-11,TAP,Other,0,-1.3117643461194182,1.3117643461194182
1815,2018-07-11,TEL,Other,0,1.0302525903274475,1.0302525903274475
1816,2018-07-11,TGT,Other,0,-1.392113696267389,1.392113696267389
1817,2018-07-11,TJX,Other,0,-1.1640106997135595,1.1640106997135595
1818,2018-07-11,TMO,Individual,7,1.1446602643355608,1.1446602643355608
1819,2018-07-11,TMO,News Agency,3,1.1446602643355608,1.1446602643355608
1820,2018-07-11,TMUS,Other,0,2.3263567942496235,2.3263567942496235
1821,2018-07-11,TQQQ,Other,0,4.934690301754781,4.934690301754781
1822,2018-07-11,TRIP,Other,0,1.585137777740656,1.585137777740656
1823,2018-07-11,TROW,Individual,1,1.2925561745331406,1.2925561745331406
1824,2018-07-11,TRQ,Individual,1,0.0,0.0
1825,2018-07-11,TRQ,News Agency,1,0.0,0.0
1826,2018-07-11,TRV,Other,0,0.7756845802774756,0.7756845802774756
1827,2018-07-11,TSCO,Other,0,-0.1292303924405693,0.1292303924405693
1828,2018-07-11,TSM,Other,0,0.9196649752813796,0.9196649752813796
1829,2018-07-11,TSN,Individual,10,-0.0606074477687887,0.0606074477687887
1830,2018-07-11,TSN,News Agency,4,-0.0606074477687887,0.0606074477687887
1831,2018-07-11,TSN,Organization,2,-0.0606074477687887,0.0606074477687887
1832,2018-07-11,TVIX,Other,0,-6.174627526928529,6.174627526928529
1833,2018-07-11,TWTR,Other,0,3.168450931140211,3.168450931140211
1834,2018-07-11,TXN,Other,0,3.650674770645303,3.650674770645303
1835,2018-07-11,TXT,Other,0,1.1217187359051803,1.1217187359051803
1836,2018-07-11,UA,Other,0,-1.6314786473049947,1.6314786473049947
1837,2018-07-11,UDR,Individual,1,0.2665204501627592,0.2665204501627592
1838,2018-07-11,UHS,Individual,5,-0.2612584228635623,0.2612584228635623
1839,2018-07-11,UHS,News Agency,1,-0.2612584228635623,0.2612584228635623
1840,2018-07-11,UHS,Organization,1,-0.2612584228635623,0.2612584228635623
1841,2018-07-11,UNM,Individual,3,0.533335367838409,0.533335367838409
1842,2018-07-11,UNM,News Agency,3,0.533335367838409,0.533335367838409
1843,2018-07-11,UPS,Other,0,1.1180442819062648,1.1180442819062648
1844,2018-07-11,USB,Other,0,0.1950883575746951,0.1950883575746951
1845,2018-07-11,V,Other,0,1.2667391077203214,1.2667391077203214
1846,2018-07-11,VALE,Other,0,2.924907908229569,2.924907908229569
1847,2018-07-11,VIPS,Other,0,-0.289861696036388,0.289861696036388
1848,2018-07-11,VLO,Other,0,0.4042876106698337,0.4042876106698337
1849,2018-07-11,VRTX,Other,0,1.8627563384659616,1.8627563384659616
1850,2018-07-11,VZ,Other,0,-0.1947769260299874,0.1947769260299874
1851,2018-07-11,WAT,Other,0,0.9507321643071762,0.9507321643071762
1852,2018-07-11,WBA,Other,0,0.3455878435916145,0.3455878435916145
1853,2018-07-11,WDC,Other,0,0.8440926104452888,0.8440926104452888
1854,2018-07-11,WEC,Individual,5,0.4134195108775977,0.4134195108775977
1855,2018-07-11,WEC,News Agency,3,0.4134195108775977,0.4134195108775977
1856,2018-07-11,WFC,Other,0,-0.0713410303997078,0.0713410303997078
1857,2018-07-11,WHR,Individual,6,0.726467620476753,0.726467620476753
1858,2018-07-11,WHR,News Agency,9,0.726467620476753,0.726467620476753
1859,2018-07-11,WHR,Organization,1,0.726467620476753,0.726467620476753
1860,2018-07-11,WLL,Other,0,-0.9891581905694726,0.9891581905694726
1861,2018-07-11,WLTW,Individual,4,0.4970994589845546,0.4970994589845546
1862,2018-07-11,WLTW,News Agency,4,0.4970994589845546,0.4970994589845546
1863,2018-07-11,WM,Individual,5,0.6450853200732689,0.6450853200732689
1864,2018-07-11,WM,Organization,1,0.6450853200732689,0.6450853200732689
1865,2018-07-11,WRK,Individual,2,1.0296686918737417,1.0296686918737417
1866,2018-07-11,WU,Individual,4,0.5418749482057933,0.5418749482057933
1867,2018-07-11,WU,News Agency,1,0.5418749482057933,0.5418749482057933
1868,2018-07-11,WY,Individual,6,-0.246238452712854,0.246238452712854
1869,2018-07-11,WYNN,Other,0,2.0720865359525744,2.0720865359525744
1870,2018-07-11,XEC,Individual,3,-1.213448587222348,1.213448587222348
1871,2018-07-11,XEC,News Agency,3,-1.213448587222348,1.213448587222348
1872,2018-07-11,XEL,Other,0,-0.1077802063342141,0.1077802063342141
1873,2018-07-11,XLNX,Individual,2,1.3218466737631962,1.3218466737631962
1874,2018-07-11,XLNX,News Agency,1,1.3218466737631962,1.3218466737631962
1875,2018-07-11,XLNX,Organization,1,1.3218466737631962,1.3218466737631962
1876,2018-07-11,XOM,Other,0,0.1210874294102805,0.1210874294102805
1877,2018-07-11,XRAY,Individual,2,1.135853684190315,1.135853684190315
1878,2018-07-11,XRX,Individual,1,0.5997585652041587,0.5997585652041587
1879,2018-07-11,XRX,News Agency,1,0.5997585652041587,0.5997585652041587
1880,2018-07-11,XYL,Individual,4,2.0539772252841297,2.0539772252841297
1881,2018-07-11,XYL,News Agency,1,2.0539772252841297,2.0539772252841297
1882,2018-07-11,YNDX,Other,0,4.982308341578821,4.982308341578821
1883,2018-07-11,YUM,Individual,10,0.4188371966241057,0.4188371966241057
1884,2018-07-11,YUM,News Agency,8,0.4188371966241057,0.4188371966241057
1885,2018-07-11,ZBH,Individual,3,-0.1051180297236037,0.1051180297236037
1886,2018-07-11,ZBH,News Agency,2,-0.1051180297236037,0.1051180297236037
1887,2018-07-11,ZBH,Organization,2,-0.1051180297236037,0.1051180297236037
1888,2018-07-11,ZNGA,Other,0,3.2863816658138414,3.2863816658138414
1889,2018-07-11,ZTS,Individual,1,1.1479304387018894,1.1479304387018894
1890,2018-07-11,ZTS,News Agency,2,1.1479304387018894,1.1479304387018894
1891,2018-07-12,A,Other,0,-0.1103226067494246,0.1103226067494246
1892,2018-07-12,AAL,Other,0,2.1745033333711974,2.1745033333711974
1893,2018-07-12,AAOI,Other,0,-2.09016490514425,2.09016490514425
1894,2018-07-12,AAP,Individual,3,0.3962843708941718,0.3962843708941718
1895,2018-07-12,AAP,News Agency,3,0.3962843708941718,0.3962843708941718
1896,2018-07-12,AAP,Organization,1,0.3962843708941718,0.3962843708941718
1897,2018-07-12,AAPL,Other,0,0.1570449948566543,0.1570449948566543
1898,2018-07-12,ABBV,Other,0,1.066830495298584,1.066830495298584
1899,2018-07-12,ABC,Individual,27,1.278802501527132,1.278802501527132
1900,2018-07-12,ABC,News Agency,1,1.278802501527132,1.278802501527132
1901,2018-07-12,ABC,Organization,2,1.278802501527132,1.278802501527132
1902,2018-07-12,ABEV,Other,0,2.12314020854897,2.12314020854897
1903,2018-07-12,ABT,Other,0,0.5100409408086336,0.5100409408086336
1904,2018-07-12,ACN,Other,0,0.0357064566029137,0.0357064566029137
1905,2018-07-12,ADBE,Other,0,1.459568129623335,1.459568129623335
1906,2018-07-12,ADI,Other,0,-0.2845516005640148,0.2845516005640148
1907,2018-07-12,ADM,Other,0,-0.688939082551828,0.688939082551828
1908,2018-07-12,ADP,Individual,7,-0.1163662997163638,0.1163662997163638
