,id,Date,source,symbols,dayofweek,Close
20191,1.019502820331049e+18,2018-07-18,SwingTradeAsx,RSG,Wed,68.45999908447266
20192,1.0195070452660019e+18,2018-07-18,dispatchtribune,RSG,Wed,68.45999908447266
20193,1.0195336427947213e+18,2018-07-18,EnterpriseLeade,RSG,Wed,68.45999908447266
20194,1.0195972785233306e+18,2018-07-18,InsiderAlertsIA,RSG,Wed,68.45999908447266
20195,1.0196101280966615e+18,2018-07-18,JDruryPartners,RSG,Wed,68.45999908447266
20196,1.019614213101228e+18,2018-07-18,optioncharts,RSG,Wed,68.45999908447266
20197,1.0196305168892682e+18,2018-07-18,filing_scanner,RSG,Wed,68.45999908447266
20198,1.0196389713604772e+18,2018-07-18,Fanob_stock,RSG,Wed,68.45999908447266
20199,1.0196394775501742e+18,2018-07-18,bibeypost_stock,RSG,Wed,68.45999908447266
20200,1.0196948596014981e+18,2018-07-18,StockTexts,RSG,Wed,68.45999908447266
20201,1.0196951744133202e+18,2018-07-18,Allstocknews,RSG,Wed,68.45999908447266
20202,1.0196974400841032e+18,2018-07-18,StockTexts,RSG,Wed,68.45999908447266
20203,1.0196999057139548e+18,2018-07-18,StockTexts,RSG,Wed,68.45999908447266
20204,1.0197049252935025e+18,2018-07-18,StockTexts,RSG,Wed,68.45999908447266
20205,1.0197081054442086e+18,2018-07-18,StockTexts,RSG,Wed,68.45999908447266
20206,1.0197102935622287e+18,2018-07-18,StockTexts,RSG,Wed,68.45999908447266
20207,1.0197149203871375e+18,2018-07-18,StockTexts,RSG,Wed,68.45999908447266
20208,1.0197173431764705e+18,2018-07-18,StockTexts,RSG,Wed,68.45999908447266
20209,1.0193830239036908e+18,2018-07-18,carolgibson394,GLW,Wed,29.450000762939453
20210,1.0193853036379218e+18,2018-07-18,oliverpaige625,GLW,Wed,29.450000762939453
20211,1.0193854365176873e+18,2018-07-18,Michael40684539,GLW,Wed,29.450000762939453
20212,1.0194053156647444e+18,2018-07-18,melaniebower89a,GLW,Wed,29.450000762939453
20213,1.0194099357283656e+18,2018-07-18,StocksPredictr,GLW,Wed,29.450000762939453
20214,1.0194114608275702e+18,2018-07-18,carolyn47529089,GLW,Wed,29.450000762939453
20215,1.019419431842218e+18,2018-07-18,AliKirk64922805,GLW,Wed,29.450000762939453
20216,1.0194284329486705e+18,2018-07-18,melaniebower89a,GLW,Wed,29.450000762939453
20217,1.0194309159473193e+18,2018-07-18,JamesCribbs17,GLW,Wed,29.450000762939453
20218,1.0194348501793219e+18,2018-07-18,PWestlake,GLW,Wed,29.450000762939453
20219,1.0194393124991386e+18,2018-07-18,filing_scanner,GLW,Wed,29.450000762939453
20220,1.0194421596558336e+18,2018-07-18,melaniebower89a,GLW,Wed,29.450000762939453
20221,1.0194510781301924e+18,2018-07-18,DeweyRange,GLW,Wed,29.450000762939453
20222,1.019452657835135e+18,2018-07-18,victorblake392,GLW,Wed,29.450000762939453
20223,1.0194553190161162e+18,2018-07-18,RonaldF05176792,GLW,Wed,29.450000762939453
20224,1.0194634177558241e+18,2018-07-18,OscarBo58830892,GLW,Wed,29.450000762939453
20225,1.0194692502836224e+18,2018-07-18,WatchlistN,GLW,Wed,29.450000762939453
20226,1.0194738548283679e+18,2018-07-18,evanalsop4864,GLW,Wed,29.450000762939453
20227,1.0194862903692288e+18,2018-07-18,DeweyRange,GLW,Wed,29.450000762939453
20228,1.0194915728141722e+18,2018-07-18,danhodges4591,GLW,Wed,29.450000762939453
20229,1.0194926667515044e+18,2018-07-18,Michael40684539,GLW,Wed,29.450000762939453
20230,1.0195024713313526e+18,2018-07-18,carolgibson394,GLW,Wed,29.450000762939453
20231,1.0195039638157271e+18,2018-07-18,melaniebower89a,GLW,Wed,29.450000762939453
20232,1.0195288066783232e+18,2018-07-18,whatsonthorold2,GLW,Wed,29.450000762939453
20233,1.0195289275917476e+18,2018-07-18,mmahotstuff1,GLW,Wed,29.450000762939453
20234,1.0195290531985859e+18,2018-07-18,reurope_stock,GLW,Wed,29.450000762939453
20235,1.0195293561741189e+18,2018-07-18,bibeypost_stock,GLW,Wed,29.450000762939453
20236,1.0195299906758164e+18,2018-07-18,MareaInformativ,GLW,Wed,29.450000762939453
20237,1.0195394919991419e+18,2018-07-18,optioncharts,GLW,Wed,29.450000762939453
20238,1.0195435792099287e+18,2018-07-18,carolgibson394,GLW,Wed,29.450000762939453
20239,1.0195722294981796e+18,2018-07-18,carolyn47529089,GLW,Wed,29.450000762939453
20240,1.0195724485205565e+18,2018-07-18,oliverpaige625,GLW,Wed,29.450000762939453
20241,1.019573309158101e+18,2018-07-18,JamesCribbs17,GLW,Wed,29.450000762939453
20242,1.0195774265301934e+18,2018-07-18,oliverpaige625,GLW,Wed,29.450000762939453
20243,1.019578294432424e+18,2018-07-18,iotacoin_news,GLW,Wed,29.450000762939453
20244,1.0195877879541432e+18,2018-07-18,sbgriffi_notes,GLW,Wed,29.450000762939453
20245,1.0195958420287939e+18,2018-07-18,JamesCribbs17,GLW,Wed,29.450000762939453
20246,1.0196057976413143e+18,2018-07-18,DeweyRange,GLW,Wed,29.450000762939453
20247,1.0196061871620751e+18,2018-07-18,PWestlake,GLW,Wed,29.450000762939453
20248,1.0196128796312863e+18,2018-07-18,StockTexts,GLW,Wed,29.450000762939453
20249,1.0196146273223844e+18,2018-07-18,ConsumerFeed,GLW,Wed,29.450000762939453
20250,1.019619806172115e+18,2018-07-18,victorblake392,GLW,Wed,29.450000762939453
20251,1.0196258139253924e+18,2018-07-18,MarcelinoGrant3,GLW,Wed,29.450000762939453
20252,1.0196337660992471e+18,2018-07-18,carolgibson394,GLW,Wed,29.450000762939453
20253,1.0196380330234143e+18,2018-07-18,StockTexts,GLW,Wed,29.450000762939453
20254,1.019641893003649e+18,2018-07-18,oliverpaige625,GLW,Wed,29.450000762939453
20255,1.0196433705645097e+18,2018-07-18,filing_scanner,GLW,Wed,29.450000762939453
20256,1.0196451170812477e+18,2018-07-18,RickyGr92298314,GLW,Wed,29.450000762939453
20257,1.0196468869139005e+18,2018-07-18,carolgibson394,GLW,Wed,29.450000762939453
20258,1.019654657864618e+18,2018-07-18,oliverpaige625,GLW,Wed,29.450000762939453
20259,1.0196574650199941e+18,2018-07-18,StockTexts,GLW,Wed,29.450000762939453
20260,1.0196583250157076e+18,2018-07-18,TheUnicornBay,GLW,Wed,29.450000762939453
20261,1.0196609934655939e+18,2018-07-18,StockTexts,GLW,Wed,29.450000762939453
20262,1.0196621509131428e+18,2018-07-18,SwingTradeBot,GLW,Wed,29.450000762939453
20263,1.0196623457428316e+18,2018-07-18,Stock_News_Now,GLW,Wed,29.450000762939453
20264,1.0196671274758881e+18,2018-07-18,shortvolumes,GLW,Wed,29.450000762939453
20265,1.0196766945405297e+18,2018-07-18,1MinuteStock,GLW,Wed,29.450000762939453
20266,1.019694312777343e+18,2018-07-18,1MinuteStock,GLW,Wed,29.450000762939453
20267,1.0197071477460992e+18,2018-07-18,1MinuteStock,GLW,Wed,29.450000762939453
20268,1.0197072808818483e+18,2018-07-18,carolgibson394,GLW,Wed,29.450000762939453
20269,1.0197161935219466e+18,2018-07-18,victorblake392,GLW,Wed,29.450000762939453
20270,1.0197217579037204e+18,2018-07-18,carolyn47529089,GLW,Wed,29.450000762939453
20271,1.0197224591829238e+18,2018-07-18,RatingsNetwork,GLW,Wed,29.450000762939453
20272,1.0197226651569234e+18,2018-07-18,danhodges4591,GLW,Wed,29.450000762939453
20273,1.0193833323526226e+18,2018-07-18,gassin123Charts,SIG,Wed,58.709999084472656
20274,1.0193861195682939e+18,2018-07-18,gassin123Charts,SIG,Wed,58.709999084472656
20275,1.0194064401744404e+18,2018-07-18,WeekHerald,SIG,Wed,58.709999084472656
20276,1.0194069436795453e+18,2018-07-18,ThisLincolnian,SIG,Wed,58.709999084472656
20277,1.0194485769157263e+18,2018-07-18,dailypoliticaln,SIG,Wed,58.709999084472656
20278,1.0194496142216765e+18,2018-07-18,TickerReport,SIG,Wed,58.709999084472656
20279,1.0194667972156375e+18,2018-07-18,WatchlistN,SIG,Wed,58.709999084472656
20280,1.0195175216811131e+18,2018-07-18,TheMarketsDaily,SIG,Wed,58.709999084472656
20281,1.0195235532748104e+18,2018-07-18,MareaInformativ,SIG,Wed,58.709999084472656
20282,1.0195385642692731e+18,2018-07-18,CurlewisFT,SIG,Wed,58.709999084472656
20283,1.0195639964652954e+18,2018-07-18,EnterpriseLeade,SIG,Wed,58.709999084472656
20284,1.0196988945220116e+18,2018-07-18,micahdonovick,SIG,Wed,58.709999084472656
20285,1.0197052493622682e+18,2018-07-18,dailypoliticaln,SIG,Wed,58.709999084472656
20286,1.0197058310828769e+18,2018-07-18,TickerReport,SIG,Wed,58.709999084472656
20287,1.019383533742248e+18,2018-07-18,Softcrush,MMM,Wed,202.1999969482422
20288,1.0194276220220129e+18,2018-07-18,stockbard,MMM,Wed,202.1999969482422
20289,1.0194338409037947e+18,2018-07-18,SymbolSurfing,MMM,Wed,202.1999969482422
20290,1.0194368855028777e+18,2018-07-18,bamfmoney,MMM,Wed,202.1999969482422
20291,1.0194469825599775e+18,2018-07-18,EngineeredTA,MMM,Wed,202.1999969482422
20292,1.019450329467904e+18,2018-07-18,stockbard,MMM,Wed,202.1999969482422
20293,1.0194541456595886e+18,2018-07-18,TranscriptDaily,MMM,Wed,202.1999969482422
20294,1.0194547712525599e+18,2018-07-18,TheMarketsDaily,MMM,Wed,202.1999969482422
20295,1.0195031173129462e+18,2018-07-18,stockbard,MMM,Wed,202.1999969482422
20296,1.019514719202431e+18,2018-07-18,ZolmaxNews,MMM,Wed,202.1999969482422
20297,1.0195294607423201e+18,2018-07-18,vasilisgirasis,MMM,Wed,202.1999969482422
20298,1.0195403058031698e+18,2018-07-18,whatsonthorold2,MMM,Wed,202.1999969482422
20299,1.0195403808560169e+18,2018-07-18,mmahotstuff1,MMM,Wed,202.1999969482422
20300,1.0195405220531323e+18,2018-07-18,reurope_stock,MMM,Wed,202.1999969482422
20301,1.0195406151330406e+18,2018-07-18,bibeypost_stock,MMM,Wed,202.1999969482422
20302,1.0195484549834916e+18,2018-07-18,stockbard,MMM,Wed,202.1999969482422
20303,1.0195585908378173e+18,2018-07-18,The_CasualSmart,MMM,Wed,202.1999969482422
20304,1.0195786609809613e+18,2018-07-18,stockbard,MMM,Wed,202.1999969482422
20305,1.0196269893159731e+18,2018-07-18,skibrendella,MMM,Wed,202.1999969482422
20306,1.019651297782317e+18,2018-07-18,allstarcharts,MMM,Wed,202.1999969482422
20307,1.0196513010959442e+18,2018-07-18,tradnews_,MMM,Wed,202.1999969482422
20308,1.0196617261015245e+18,2018-07-18,stockbard,MMM,Wed,202.1999969482422
20309,1.0196664584549622e+18,2018-07-18,Fanob_stock,MMM,Wed,202.1999969482422
20310,1.0196666134764462e+18,2018-07-18,whatsonthorold2,MMM,Wed,202.1999969482422
20311,1.0196666715381965e+18,2018-07-18,mmahotstuff1,MMM,Wed,202.1999969482422
20312,1.0196668925738926e+18,2018-07-18,bibeypost_stock,MMM,Wed,202.1999969482422
20313,1.0196801490365604e+18,2018-07-18,Allstocknews,MMM,Wed,202.1999969482422
20314,1.0196975156949074e+18,2018-07-18,optioncharts,MMM,Wed,202.1999969482422
20315,1.0197282639906529e+18,2018-07-18,ConsumerFeed,MMM,Wed,202.1999969482422
20316,1.0197287949392855e+18,2018-07-18,MareaInformativ,MMM,Wed,202.1999969482422
20317,1.0193838131416064e+18,2018-07-18,jbzstocks,WBA,Wed,66.16000366210938
20318,1.019384991476691e+18,2018-07-18,thomaspan,WBA,Wed,66.16000366210938
20319,1.0194326948646994e+18,2018-07-18,filing_scanner,WBA,Wed,66.16000366210938
20320,1.0195157134370284e+18,2018-07-18,TickerReport,WBA,Wed,66.16000366210938
20321,1.0195157151650488e+18,2018-07-18,dailypoliticaln,WBA,Wed,66.16000366210938
20322,1.0195160187613266e+18,2018-07-18,ZolmaxNews,WBA,Wed,66.16000366210938
20323,1.0195160276323082e+18,2018-07-18,dakotafinancial,WBA,Wed,66.16000366210938
20324,1.0195289640444109e+18,2018-07-18,TranscriptDaily,WBA,Wed,66.16000366210938
20325,1.0195630841956925e+18,2018-07-18,MareaInformativ,WBA,Wed,66.16000366210938
20326,1.0195837234891858e+18,2018-07-18,tastytrade,WBA,Wed,66.16000366210938
20327,1.0195840146156257e+18,2018-07-18,andrewross11,WBA,Wed,66.16000366210938
20328,1.0195844840548516e+18,2018-07-18,NickPoulopoulos,WBA,Wed,66.16000366210938
20329,1.0195849674441728e+18,2018-07-18,WallStJesus,WBA,Wed,66.16000366210938
20330,1.0195854456997437e+18,2018-07-18,TraderDave0725,WBA,Wed,66.16000366210938
20331,1.0195880887865057e+18,2018-07-18,allen_hegener,WBA,Wed,66.16000366210938
20332,1.019593409596543e+18,2018-07-18,pradeeepk,WBA,Wed,66.16000366210938
20333,1.0195953127495721e+18,2018-07-18,DividendSheet,WBA,Wed,66.16000366210938
20334,1.0196039506291958e+18,2018-07-18,EnterpriseLeade,WBA,Wed,66.16000366210938
20335,1.0196045219647242e+18,2018-07-18,MareaInformativ,WBA,Wed,66.16000366210938
20336,1.0196047391206072e+18,2018-07-18,KeeneOnMarket,WBA,Wed,66.16000366210938
20337,1.0196049718332498e+18,2018-07-18,salomon69479215,WBA,Wed,66.16000366210938
20338,1.0196051358263255e+18,2018-07-18,LandVix,WBA,Wed,66.16000366210938
20339,1.0196111716686766e+18,2018-07-18,SeekingAlpha,WBA,Wed,66.16000366210938
20340,1.0196162158562877e+18,2018-07-18,MC_OptionTrades,WBA,Wed,66.16000366210938
20341,1.0196186113029448e+18,2018-07-18,lilnickysmith,WBA,Wed,66.16000366210938
20342,1.0196188840962867e+18,2018-07-18,JawsMJ,WBA,Wed,66.16000366210938
20343,1.019619449056514e+18,2018-07-18,ethxtrader,WBA,Wed,66.16000366210938
20344,1.0196368291867156e+18,2018-07-18,filing_scanner,WBA,Wed,66.16000366210938
20345,1.0196453757775299e+18,2018-07-18,optioncharts,WBA,Wed,66.16000366210938
20346,1.0196457856993321e+18,2018-07-18,VistaPResearch,WBA,Wed,66.16000366210938
20347,1.0196608638908621e+18,2018-07-18,VistaPResearch,WBA,Wed,66.16000366210938
20348,1.0193841802982687e+18,2018-07-18,CxStockWatch,ICE,Wed,76.7699966430664
20349,1.0193872846662492e+18,2018-07-18,crosshairtrader,ICE,Wed,76.7699966430664
20350,1.019387298121769e+18,2018-07-18,tradnews_,ICE,Wed,76.7699966430664
20351,1.0194517937621606e+18,2018-07-18,abuan_jillian,ICE,Wed,76.7699966430664
20352,1.0194595351221248e+18,2018-07-18,dailypoliticaln,ICE,Wed,76.7699966430664
20353,1.0194598314832486e+18,2018-07-18,TickerReport,ICE,Wed,76.7699966430664
20354,1.0194785009678991e+18,2018-07-18,ConsumerFeed,ICE,Wed,76.7699966430664
20355,1.0194836233454879e+18,2018-07-18,Ralph1075,ICE,Wed,76.7699966430664
20356,1.0195310642121851e+18,2018-07-18,AnalystWire,ICE,Wed,76.7699966430664
20357,1.0195529542972662e+18,2018-07-18,mmahotstuff1,ICE,Wed,76.7699966430664
20358,1.0195615510853632e+18,2018-07-18,Allstocknews,ICE,Wed,76.7699966430664
20359,1.0195643063110656e+18,2018-07-18,WatchlistN,ICE,Wed,76.7699966430664
20360,1.019565373258072e+18,2018-07-18,TickerReport,ICE,Wed,76.7699966430664
20361,1.0195664250008904e+18,2018-07-18,NYSE,ICE,Wed,76.7699966430664
20362,1.019566712667009e+18,2018-07-18,MarketCurrents,ICE,Wed,76.7699966430664
20363,1.0195667233207624e+18,2018-07-18,ChrisShaffer54,ICE,Wed,76.7699966430664
20364,1.0195671410776392e+18,2018-07-18,THEVinhVuong,ICE,Wed,76.7699966430664
20365,1.0195671994664673e+18,2018-07-18,FerSotresH,ICE,Wed,76.7699966430664
20366,1.0195673532255355e+18,2018-07-18,lvenceslau,ICE,Wed,76.7699966430664
20367,1.0195674171550884e+18,2018-07-18,NS_NewcomeR,ICE,Wed,76.7699966430664
20368,1.0195694618699244e+18,2018-07-18,elbingmiss,ICE,Wed,76.7699966430664
20369,1.0195696208676045e+18,2018-07-18,ICE_Markets,ICE,Wed,76.7699966430664
20370,1.0195709447157391e+18,2018-07-18,mvega305,ICE,Wed,76.7699966430664
20371,1.0195710597151334e+18,2018-07-18,jodean57,ICE,Wed,76.7699966430664
20372,1.0195717747894395e+18,2018-07-18,econclubmemphis,ICE,Wed,76.7699966430664
20373,1.0195717867180728e+18,2018-07-18,AviseAnalytics,ICE,Wed,76.7699966430664
20374,1.0195723009565532e+18,2018-07-18,FhumuDavhana,ICE,Wed,76.7699966430664
20375,1.0195741000780718e+18,2018-07-18,Jubrette1,ICE,Wed,76.7699966430664
20376,1.0195928438899876e+18,2018-07-18,fleejack,ICE,Wed,76.7699966430664
20377,1.0195939727155405e+18,2018-07-18,TheresaDeLuca,ICE,Wed,76.7699966430664
20378,1.0196067280763412e+18,2018-07-18,AustinAPJackson,ICE,Wed,76.7699966430664
20379,1.019610478224511e+18,2018-07-18,42Stocks,ICE,Wed,76.7699966430664
20380,1.0196123706148004e+18,2018-07-18,TradeOnCHX,ICE,Wed,76.7699966430664
20381,1.0196151522268652e+18,2018-07-18,HBCUBusiness,ICE,Wed,76.7699966430664
20382,1.0196356124948111e+18,2018-07-18,ConsumerFeed,ICE,Wed,76.7699966430664
20383,1.0196415411644948e+18,2018-07-18,optioncharts,ICE,Wed,76.7699966430664
20384,1.0196512215803412e+18,2018-07-18,SunriseTrader,ICE,Wed,76.7699966430664
20385,1.0196537354742579e+18,2018-07-18,Race2Diversity,ICE,Wed,76.7699966430664
20386,1.0196678578340659e+18,2018-07-18,iamshalabh21,ICE,Wed,76.7699966430664
20387,1.0196810417899233e+18,2018-07-18,Fanob_stock,ICE,Wed,76.7699966430664
20388,1.0196815161573908e+18,2018-07-18,bibeypost_stock,ICE,Wed,76.7699966430664
20389,1.0196868788895089e+18,2018-07-18,insiderbuyings,ICE,Wed,76.7699966430664
20390,1.019687322424574e+18,2018-07-18,StockTexts,ICE,Wed,76.7699966430664
20391,1.0196902947559055e+18,2018-07-18,InsiderAlertsIA,ICE,Wed,76.7699966430664
20392,1.0197088056329421e+18,2018-07-18,Ezeq_Salazar,ICE,Wed,76.7699966430664
20393,1.019726160371028e+18,2018-07-18,MareaInformativ,ICE,Wed,76.7699966430664
20394,1.0197263650657321e+18,2018-07-18,WatchlistN,ICE,Wed,76.7699966430664
20395,1.0197269836836086e+18,2018-07-18,TickerReport,ICE,Wed,76.7699966430664
20396,1.019384439980331e+18,2018-07-18,EBrehmJr,VRX,Wed,
20397,1.0193847888248463e+18,2018-07-18,EBrehmJr,VRX,Wed,
20398,1.0193926646958572e+18,2018-07-18,ERRRDAYRPF,VRX,Wed,
20399,1.0194782514906972e+18,2018-07-18,TopTickrs,VRX,Wed,
20400,1.0194969630062715e+18,2018-07-18,Bigapple2la,VRX,Wed,
20401,1.019506438316716e+18,2018-07-18,mikebackstreet,VRX,Wed,
20402,1.0195072847858115e+18,2018-07-18,Bigapple2la,VRX,Wed,
20403,1.0195451234897019e+18,2018-07-18,MrCDanso,VRX,Wed,
20404,1.0195714880458301e+18,2018-07-18,NaomiFrances1,VRX,Wed,
20405,1.0195757791417917e+18,2018-07-18,AdamHunke,VRX,Wed,
20406,1.0195910380282061e+18,2018-07-18,BursatilBiotech,VRX,Wed,
20407,1.0195912168940995e+18,2018-07-18,MeandMyreview,VRX,Wed,
20408,1.0196175299820175e+18,2018-07-18,ProfectuSystems,VRX,Wed,
20409,1.0196270269097452e+18,2018-07-18,RendaXavier,VRX,Wed,
20410,1.0196498048911401e+18,2018-07-18,mikebackstreet,VRX,Wed,
20411,1.0196631321034015e+18,2018-07-18,DowdEdward,VRX,Wed,
20412,1.0196639344696648e+18,2018-07-18,NaomiFrances1,VRX,Wed,
20413,1.0196643195527946e+18,2018-07-18,Danstringer74,VRX,Wed,
20414,1.019670598232916e+18,2018-07-18,90210Capital,VRX,Wed,
20415,1.0197243998161756e+18,2018-07-18,TopTickrs,VRX,Wed,
20416,1.0193849978059489e+18,2018-07-18,OlympiaReport,REG,Wed,60.68999862670898
20417,1.0193852520311603e+18,2018-07-18,dispatchtribune,REG,Wed,60.68999862670898
20418,1.01938536506769e+18,2018-07-18,WeekHerald,REG,Wed,60.68999862670898
20419,1.019445610167128e+18,2018-07-18,kriptomatik,REG,Wed,60.68999862670898
20420,1.0194591027103867e+18,2018-07-18,OlympiaReport,REG,Wed,60.68999862670898
20421,1.019459631708504e+18,2018-07-18,dispatchtribune,REG,Wed,60.68999862670898
20422,1.0195334120073339e+18,2018-07-18,whatsonthorold2,REG,Wed,60.68999862670898
20423,1.0195335222629868e+18,2018-07-18,mmahotstuff1,REG,Wed,60.68999862670898
20424,1.0195336489603277e+18,2018-07-18,reurope_stock,REG,Wed,60.68999862670898
20425,1.0195337895031153e+18,2018-07-18,bibeypost_stock,REG,Wed,60.68999862670898
20426,1.0193853775624274e+18,2018-07-18,whatsonthorold2,MUR,Wed,32.290000915527344
20427,1.0193855030350316e+18,2018-07-18,mmahotstuff1,MUR,Wed,32.290000915527344
20428,1.0193856628758651e+18,2018-07-18,reurope_stock,MUR,Wed,32.290000915527344
20429,1.0193857335247053e+18,2018-07-18,bibeypost_stock,MUR,Wed,32.290000915527344
20430,1.019433682166313e+18,2018-07-18,TranscriptDaily,MUR,Wed,32.290000915527344
20431,1.0194780252582625e+18,2018-07-18,ResearchPool,MUR,Wed,32.290000915527344
20432,1.0195947299384115e+18,2018-07-18,whotrades,MUR,Wed,32.290000915527344
20433,1.0196256104261796e+18,2018-07-18,ConsumerFeed,MUR,Wed,32.290000915527344
20434,1.0196284801394156e+18,2018-07-18,ResearchPool,MUR,Wed,32.290000915527344
20435,1.0196823870542602e+18,2018-07-18,Allstocknews,MUR,Wed,32.290000915527344
20436,1.019385455328936e+18,2018-07-18,MrsVipPat,BZUN,Wed,62.18000030517578
20437,1.0194030893407846e+18,2018-07-18,OptD419,BZUN,Wed,62.18000030517578
20438,1.0194051262834852e+18,2018-07-18,OptD419,BZUN,Wed,62.18000030517578
20439,1.0194054017066516e+18,2018-07-18,OptD419,BZUN,Wed,62.18000030517578
20440,1.0194247623245455e+18,2018-07-18,AllidoiswinDC,BZUN,Wed,62.18000030517578
20441,1.0195662651097457e+18,2018-07-18,TranscriptDaily,BZUN,Wed,62.18000030517578
20442,1.0195704174790574e+18,2018-07-18,TonySellsCars,BZUN,Wed,62.18000030517578
20443,1.0195834584258765e+18,2018-07-18,OptD419,BZUN,Wed,62.18000030517578
20444,1.0195836320407511e+18,2018-07-18,LTeeitup,BZUN,Wed,62.18000030517578
20445,1.0196352937529057e+18,2018-07-18,mwmorriscapital,BZUN,Wed,62.18000030517578
20446,1.0196395274455532e+18,2018-07-18,Er1kSF,BZUN,Wed,62.18000030517578
20447,1.0196398103806976e+18,2018-07-18,Er1kSF,BZUN,Wed,62.18000030517578
20448,1.019665419936981e+18,2018-07-18,mwmorriscapital,BZUN,Wed,62.18000030517578
20449,1.0193856409060925e+18,2018-07-18,OptionsHawk,AN,Wed,48.93999862670898
20450,1.0194286872409252e+18,2018-07-18,ledgerzette,AN,Wed,48.93999862670898
20451,1.0194288601259581e+18,2018-07-18,TranscriptDaily,AN,Wed,48.93999862670898
20452,1.0194289429844992e+18,2018-07-18,MareaInformativ,AN,Wed,48.93999862670898
20453,1.0194329051547443e+18,2018-07-18,TradeCloserApp,AN,Wed,48.93999862670898
20454,1.0195633233003807e+18,2018-07-18,Fanob_stock,AN,Wed,48.93999862670898
20455,1.0195635080805294e+18,2018-07-18,whatsonthorold2,AN,Wed,48.93999862670898
20456,1.0195636165786993e+18,2018-07-18,mmahotstuff1,AN,Wed,48.93999862670898
20457,1.0195637885788406e+18,2018-07-18,reurope_stock,AN,Wed,48.93999862670898
20458,1.0195638628095672e+18,2018-07-18,bibeypost_stock,AN,Wed,48.93999862670898
20459,1.0196159501807043e+18,2018-07-18,LucioAgnolon,AN,Wed,48.93999862670898
20460,1.0196557368744632e+18,2018-07-18,LynnMil03495111,AN,Wed,48.93999862670898
20461,1.0196589753259663e+18,2018-07-18,arielgarza98,AN,Wed,48.93999862670898
20462,1.0193858137951068e+18,2018-07-18,hiro_linlin,INFO,Wed,53.04999923706055
20463,1.01948926310724e+18,2018-07-18,hiro_linlin,INFO,Wed,53.04999923706055
20464,1.0197025990445548e+18,2018-07-18,optioncharts,INFO,Wed,53.04999923706055
20465,1.0193861655128596e+18,2018-07-18,RicardoPark10,ESV,Wed,
20466,1.0193869789016515e+18,2018-07-18,carolgibson394,ESV,Wed,
20467,1.0193931888329728e+18,2018-07-18,victorblake392,ESV,Wed,
20468,1.0193956886213304e+18,2018-07-18,chloeball366,ESV,Wed,
20469,1.0194044538317619e+18,2018-07-18,RickyGr92298314,ESV,Wed,
20470,1.0194059162974085e+18,2018-07-18,evanalsop4864,ESV,Wed,
20471,1.0194102984307302e+18,2018-07-18,AliKirk64922805,ESV,Wed,
20472,1.0194120595308995e+18,2018-07-18,MarcelinoGrant3,ESV,Wed,
20473,1.0194122003379364e+18,2018-07-18,iotacoin_news,ESV,Wed,
20474,1.0194169041869783e+18,2018-07-18,MarcelinoGrant3,ESV,Wed,
20475,1.0194206428594708e+18,2018-07-18,oliverpaige625,ESV,Wed,
20476,1.0194215440685466e+18,2018-07-18,RonaldF05176792,ESV,Wed,
20477,1.0194218335636972e+18,2018-07-18,JamesCribbs17,ESV,Wed,
20478,1.0194275149539492e+18,2018-07-18,danhodges4591,ESV,Wed,
20479,1.0194287000167834e+18,2018-07-18,ThansonStevens,ESV,Wed,
20480,1.019432572361769e+18,2018-07-18,melaniebower89a,ESV,Wed,
20481,1.019456265238573e+18,2018-07-18,JustinA25256101,ESV,Wed,
20482,1.0194592333797007e+18,2018-07-18,danhodges4591,ESV,Wed,
20483,1.0194700803028705e+18,2018-07-18,dispatchtribune,ESV,Wed,
20484,1.0194703307405312e+18,2018-07-18,OlympiaReport,ESV,Wed,
20485,1.0194768701469942e+18,2018-07-18,shortvolumes,ESV,Wed,
20486,1.019480049844568e+18,2018-07-18,Michael40684539,ESV,Wed,
20487,1.0194824998803128e+18,2018-07-18,chloeball366,ESV,Wed,
20488,1.0194852597364163e+18,2018-07-18,RonaldF05176792,ESV,Wed,
20489,1.0194912829206241e+18,2018-07-18,AliKirk64922805,ESV,Wed,
20490,1.0194981897145754e+18,2018-07-18,RicardoPark10,ESV,Wed,
20491,1.019500134911103e+18,2018-07-18,chloeball366,ESV,Wed,
20492,1.0195123928610611e+18,2018-07-18,RickyGr92298314,ESV,Wed,
20493,1.0195125481509724e+18,2018-07-18,melaniebower89a,ESV,Wed,
20494,1.0195133974429491e+18,2018-07-18,Michael40684539,ESV,Wed,
20495,1.0195298087017226e+18,2018-07-18,EnterpriseLeade,ESV,Wed,
20496,1.0195298970588938e+18,2018-07-18,MareaInformativ,ESV,Wed,
20497,1.0195331293448643e+18,2018-07-18,evanalsop4864,ESV,Wed,
20498,1.0195361671323853e+18,2018-07-18,DeweyRange,ESV,Wed,
20499,1.0195594438754673e+18,2018-07-18,TeddyKlein4,ESV,Wed,
20500,1.0195658225896653e+18,2018-07-18,MarcelinoGrant3,ESV,Wed,
20501,1.0195681823303844e+18,2018-07-18,victorblake392,ESV,Wed,
20502,1.0195696929718149e+18,2018-07-18,danhodges4591,ESV,Wed,
20503,1.019579111080104e+18,2018-07-18,RonaldF05176792,ESV,Wed,
20504,1.0195916786242232e+18,2018-07-18,JamesCribbs17,ESV,Wed,
20505,1.019602543926829e+18,2018-07-18,evanalsop4864,ESV,Wed,
20506,1.0196230396827116e+18,2018-07-18,AliKirk64922805,ESV,Wed,
