,symbols,Date,Close
5892,RE,2018-05-23,226.5399932861328
5893,RE,2018-05-24,226.52999877929688
5894,RE,2018-05-25,227.44000244140625
5895,RE,2018-05-29,224.72000122070312
5896,RE,2018-05-30,225.50999450683594
5897,RE,2018-05-31,225.2899932861328
5898,RE,2018-06-01,225.9199981689453
5899,RE,2018-06-04,226.67999267578125
5900,RE,2018-06-05,226.52000427246094
5901,RE,2018-06-06,228.10000610351562
5902,RE,2018-06-07,230.0800018310547
5903,RE,2018-06-08,230.32000732421875
5904,RE,2018-06-11,228.47999572753906
5905,RE,2018-06-12,227.2899932861328
5906,RE,2018-06-13,227.33999633789062
5907,RE,2018-06-14,226.0
5908,RE,2018-06-15,226.60000610351562
5909,RE,2018-06-18,226.75
5910,RE,2018-06-19,229.22999572753906
5911,RE,2018-06-20,230.1300048828125
5912,RE,2018-06-21,228.6699981689453
5913,RE,2018-06-22,230.0
5914,RE,2018-06-25,232.6699981689453
5915,RE,2018-06-26,229.89999389648438
5916,RE,2018-06-27,228.72000122070312
5917,RE,2018-06-28,231.47999572753906
5918,RE,2018-06-29,230.47999572753906
5919,RE,2018-07-02,227.16000366210938
5920,RE,2018-07-03,226.38999938964844
5921,RE,2018-07-05,230.63999938964844
5922,RE,2018-07-06,230.4600067138672
5923,RE,2018-07-09,235.00999450683594
5924,RE,2018-07-10,234.22000122070312
5925,RE,2018-07-11,233.75
5926,RE,2018-07-12,232.85000610351562
5927,RE,2018-07-13,231.5500030517578
5928,RE,2018-07-16,235.17999267578125
5929,RE,2018-07-17,235.11000061035156
5930,RE,2018-07-18,236.32000732421875
5931,RE,2018-07-19,234.3000030517578
5932,RE,2018-07-20,224.82000732421875
5933,RE,2018-07-23,225.25999450683594
5934,RE,2018-07-24,223.47999572753906
5935,RE,2018-07-25,223.6199951171875
5936,RE,2018-07-26,227.25
5937,RE,2018-07-27,226.19000244140625
5938,RE,2018-07-30,223.74000549316406
5939,RE,2018-07-31,218.35000610351562
5940,WU,2018-02-23,20.239999771118164
5941,WU,2018-02-26,20.299999237060547
5942,WU,2018-02-27,19.989999771118164
5943,WU,2018-02-28,19.81999969482422
5944,WU,2018-03-01,19.65999984741211
5945,WU,2018-03-02,19.8700008392334
5946,WU,2018-03-05,19.899999618530273
5947,WU,2018-03-06,19.899999618530273
5948,WU,2018-03-07,19.959999084472656
5949,WU,2018-03-08,19.65999984741211
5950,WU,2018-03-09,20.170000076293945
5951,WU,2018-03-12,20.1299991607666
5952,WU,2018-03-13,20.3700008392334
5953,WU,2018-03-14,20.309999465942383
5954,WU,2018-03-15,20.020000457763672
5955,WU,2018-03-16,20.040000915527344
5956,WU,2018-03-19,19.639999389648438
5957,WU,2018-03-20,19.75
5958,WU,2018-03-21,19.68000030517578
5959,WU,2018-03-22,19.350000381469727
5960,WU,2018-03-23,19.0
5961,WU,2018-03-26,19.209999084472656
5962,WU,2018-03-27,18.889999389648438
5963,WU,2018-03-28,19.219999313354492
5964,WU,2018-03-29,19.229999542236328
5965,WU,2018-04-02,18.93000030517578
5966,WU,2018-04-03,18.690000534057617
5967,WU,2018-04-04,19.09000015258789
5968,WU,2018-04-05,19.079999923706055
5969,WU,2018-04-06,18.649999618530273
5970,WU,2018-04-09,18.709999084472656
5971,WU,2018-04-10,19.040000915527344
5972,WU,2018-04-11,18.920000076293945
5973,WU,2018-04-12,19.010000228881836
5974,WU,2018-04-13,18.8799991607666
5975,WU,2018-04-16,19.139999389648438
5976,WU,2018-04-17,19.40999984741211
5977,WU,2018-04-18,19.3700008392334
5978,WU,2018-04-19,19.40999984741211
5979,WU,2018-04-20,19.079999923706055
5980,WU,2018-04-23,19.139999389648438
5981,WU,2018-04-24,19.020000457763672
5982,WU,2018-04-25,19.149999618530273
5983,WU,2018-04-26,19.579999923706055
5984,WU,2018-04-27,19.34000015258789
5985,WU,2018-04-30,19.75
5986,WU,2018-05-01,19.90999984741211
5987,WU,2018-05-02,19.25
5988,WU,2018-05-03,19.399999618530273
5989,WU,2018-05-04,19.610000610351562
5990,WU,2018-05-07,19.780000686645508
5991,WU,2018-05-08,19.719999313354492
5992,WU,2018-05-09,19.920000076293945
5993,WU,2018-05-10,20.059999465942383
5994,WU,2018-05-11,19.8799991607666
5995,WU,2018-05-14,19.75
5996,WU,2018-05-15,20.030000686645508
5997,WU,2018-05-16,20.020000457763672
5998,WU,2018-05-17,20.110000610351562
5999,WU,2018-05-18,20.09000015258789
6000,WU,2018-05-21,20.139999389648438
6001,WU,2018-05-22,20.200000762939453
6002,WU,2018-05-23,20.1200008392334
6003,WU,2018-05-24,20.059999465942383
6004,WU,2018-05-25,20.0
6005,WU,2018-05-29,19.700000762939453
6006,WU,2018-05-30,19.950000762939453
6007,WU,2018-05-31,19.889999389648438
6008,WU,2018-06-01,20.059999465942383
6009,WU,2018-06-04,20.360000610351562
6010,WU,2018-06-05,20.6200008392334
6011,WU,2018-06-06,20.950000762939453
6012,WU,2018-06-07,20.780000686645508
6013,WU,2018-06-08,20.809999465942383
6014,WU,2018-06-11,20.889999389648438
6015,WU,2018-06-12,21.100000381469727
6016,WU,2018-06-13,20.969999313354492
6017,WU,2018-06-14,20.65999984741211
6018,WU,2018-06-15,20.690000534057617
6019,WU,2018-06-18,20.760000228881836
6020,WU,2018-06-19,21.0
6021,WU,2018-06-20,21.18000030517578
6022,WU,2018-06-21,21.079999923706055
6023,WU,2018-06-22,21.139999389648438
6024,WU,2018-06-25,20.780000686645508
6025,WU,2018-06-26,20.6200008392334
6026,WU,2018-06-27,20.309999465942383
6027,WU,2018-06-28,20.299999237060547
6028,WU,2018-06-29,20.329999923706055
6029,WU,2018-07-02,20.440000534057617
6030,WU,2018-07-03,20.110000610351562
6031,WU,2018-07-05,20.299999237060547
6032,WU,2018-07-06,20.25
6033,WU,2018-07-09,20.299999237060547
6034,WU,2018-07-10,20.440000534057617
6035,WU,2018-07-11,20.299999237060547
6036,WU,2018-07-12,20.40999984741211
6037,WU,2018-07-13,20.360000610351562
6038,WU,2018-07-16,20.270000457763672
6039,WU,2018-07-17,20.399999618530273
6040,WU,2018-07-18,20.15999984741211
6041,WU,2018-07-19,20.290000915527344
6042,WU,2018-07-20,20.280000686645508
6043,WU,2018-07-23,20.209999084472656
6044,WU,2018-07-24,20.219999313354492
6045,WU,2018-07-25,20.389999389648438
6046,WU,2018-07-26,20.399999618530273
6047,WU,2018-07-27,20.260000228881836
6048,WU,2018-07-30,20.110000610351562
6049,WU,2018-07-31,20.15999984741211
6050,WRK,2018-02-23,66.11000061035156
6051,WRK,2018-02-26,67.33000183105469
6052,WRK,2018-02-27,66.66000366210938
6053,WRK,2018-02-28,65.76000213623047
6054,WRK,2018-03-01,64.97000122070312
6055,WRK,2018-03-02,65.4000015258789
6056,WRK,2018-03-05,66.0
6057,WRK,2018-03-06,66.4000015258789
6058,WRK,2018-03-07,66.19999694824219
6059,WRK,2018-03-08,66.05000305175781
6060,WRK,2018-03-09,67.06999969482422
6061,WRK,2018-03-12,67.05000305175781
6062,WRK,2018-03-13,67.01000213623047
6063,WRK,2018-03-14,66.19999694824219
6064,WRK,2018-03-15,66.51000213623047
6065,WRK,2018-03-16,66.37000274658203
6066,WRK,2018-03-19,64.81999969482422
6067,WRK,2018-03-20,64.58000183105469
6068,WRK,2018-03-21,64.83999633789062
6069,WRK,2018-03-22,62.7400016784668
6070,WRK,2018-03-23,61.040000915527344
6071,WRK,2018-03-26,63.83000183105469
6072,WRK,2018-03-27,63.45000076293945
6073,WRK,2018-03-28,63.15999984741211
6074,WRK,2018-03-29,64.16999816894531
6075,WRK,2018-04-02,61.95000076293945
6076,WRK,2018-04-03,63.16999816894531
6077,WRK,2018-04-04,63.86000061035156
6078,WRK,2018-04-05,64.44999694824219
6079,WRK,2018-04-06,62.650001525878906
6080,WRK,2018-04-09,63.0
6081,WRK,2018-04-10,64.55999755859375
6082,WRK,2018-04-11,64.25
6083,WRK,2018-04-12,64.83999633789062
6084,WRK,2018-04-13,65.0
6085,WRK,2018-04-16,65.36000061035156
6086,WRK,2018-04-17,66.0999984741211
6087,WRK,2018-04-18,66.36000061035156
6088,WRK,2018-04-19,66.61000061035156
6089,WRK,2018-04-20,66.2699966430664
6090,WRK,2018-04-23,66.37000274658203
6091,WRK,2018-04-24,64.69999694824219
6092,WRK,2018-04-25,65.0999984741211
6093,WRK,2018-04-26,64.3499984741211
6094,WRK,2018-04-27,60.790000915527344
6095,WRK,2018-04-30,59.15999984741211
6096,WRK,2018-05-01,59.81999969482422
6097,WRK,2018-05-02,58.560001373291016
6098,WRK,2018-05-03,58.41999816894531
6099,WRK,2018-05-04,59.40999984741211
6100,WRK,2018-05-07,60.0
6101,WRK,2018-05-08,60.11000061035156
6102,WRK,2018-05-09,60.47999954223633
6103,WRK,2018-05-10,60.54999923706055
6104,WRK,2018-05-11,61.029998779296875
6105,WRK,2018-05-14,61.209999084472656
6106,WRK,2018-05-15,60.86000061035156
6107,WRK,2018-05-16,61.88999938964844
6108,WRK,2018-05-17,62.279998779296875
6109,WRK,2018-05-18,62.09000015258789
6110,WRK,2018-05-21,61.38999938964844
6111,WRK,2018-05-22,61.36000061035156
6112,WRK,2018-05-23,60.77000045776367
6113,WRK,2018-05-24,60.65999984741211
6114,WRK,2018-05-25,59.959999084472656
6115,WRK,2018-05-29,59.029998779296875
6116,WRK,2018-05-30,59.7599983215332
6117,WRK,2018-05-31,58.880001068115234
6118,WRK,2018-06-01,60.119998931884766
6119,WRK,2018-06-04,60.68000030517578
6120,WRK,2018-06-05,60.77000045776367
6121,WRK,2018-06-06,60.90999984741211
6122,WRK,2018-06-07,60.560001373291016
6123,WRK,2018-06-08,60.959999084472656
6124,WRK,2018-06-11,61.439998626708984
6125,WRK,2018-06-12,61.81999969482422
6126,WRK,2018-06-13,60.5
6127,WRK,2018-06-14,60.5
6128,WRK,2018-06-15,59.810001373291016
6129,WRK,2018-06-18,59.400001525878906
6130,WRK,2018-06-19,58.4900016784668
6131,WRK,2018-06-20,58.459999084472656
6132,WRK,2018-06-21,57.439998626708984
6133,WRK,2018-06-22,57.970001220703125
6134,WRK,2018-06-25,58.22999954223633
6135,WRK,2018-06-26,58.27000045776367
6136,WRK,2018-06-27,57.5099983215332
6137,WRK,2018-06-28,57.040000915527344
6138,WRK,2018-06-29,57.02000045776367
6139,WRK,2018-07-02,56.93000030517578
6140,WRK,2018-07-03,56.59000015258789
6141,WRK,2018-07-05,56.709999084472656
6142,WRK,2018-07-06,56.91999816894531
6143,WRK,2018-07-09,57.689998626708984
6144,WRK,2018-07-10,58.11000061035156
6145,WRK,2018-07-11,57.29999923706055
6146,WRK,2018-07-12,57.88999938964844
6147,WRK,2018-07-13,57.439998626708984
6148,WRK,2018-07-16,57.040000915527344
6149,WRK,2018-07-17,57.290000915527344
6150,WRK,2018-07-18,57.63999938964844
6151,WRK,2018-07-19,57.790000915527344
6152,WRK,2018-07-20,57.5
6153,WRK,2018-07-23,57.18000030517578
6154,WRK,2018-07-24,57.459999084472656
6155,WRK,2018-07-25,57.22999954223633
6156,WRK,2018-07-26,56.38999938964844
6157,WRK,2018-07-27,56.119998931884766
6158,WRK,2018-07-30,57.290000915527344
6159,WRK,2018-07-31,57.97999954223633
6160,AAP,2018-02-23,116.31999969482422
6161,AAP,2018-02-26,114.8499984741211
6162,AAP,2018-02-27,109.80000305175781
6163,AAP,2018-02-28,114.25
6164,AAP,2018-03-01,117.51000213623047
6165,AAP,2018-03-02,116.06999969482422
6166,AAP,2018-03-05,116.36000061035156
6167,AAP,2018-03-06,118.58999633789062
6168,AAP,2018-03-07,116.7699966430664
6169,AAP,2018-03-08,115.75
6170,AAP,2018-03-09,118.86000061035156
6171,AAP,2018-03-12,118.41000366210938
6172,AAP,2018-03-13,119.0
6173,AAP,2018-03-14,117.05999755859375
6174,AAP,2018-03-15,117.0999984741211
6175,AAP,2018-03-16,116.62999725341797
6176,AAP,2018-03-19,115.87000274658203
6177,AAP,2018-03-20,114.25
6178,AAP,2018-03-21,115.23999786376953
6179,AAP,2018-03-22,111.70999908447266
6180,AAP,2018-03-23,110.83999633789062
6181,AAP,2018-03-26,114.7699966430664
6182,AAP,2018-03-27,115.01000213623047
6183,AAP,2018-03-28,115.9800033569336
6184,AAP,2018-03-29,118.55000305175781
6185,AAP,2018-04-02,111.93000030517578
6186,AAP,2018-04-03,111.91000366210938
6187,AAP,2018-04-04,114.4800033569336
6188,AAP,2018-04-05,116.38999938964844
6189,AAP,2018-04-06,111.91000366210938
6190,AAP,2018-04-09,110.3499984741211
6191,AAP,2018-04-10,112.13999938964844
6192,AAP,2018-04-11,110.93000030517578
6193,AAP,2018-04-12,110.56999969482422
6194,AAP,2018-04-13,106.61000061035156
6195,AAP,2018-04-16,106.44999694824219
6196,AAP,2018-04-17,108.19999694824219
6197,AAP,2018-04-18,107.38999938964844
6198,AAP,2018-04-19,105.18000030517578
6199,AAP,2018-04-20,103.76000213623047
6200,AAP,2018-04-23,105.5199966430664
6201,AAP,2018-04-24,106.93000030517578
6202,AAP,2018-04-25,107.81999969482422
6203,AAP,2018-04-26,113.18000030517578
6204,AAP,2018-04-27,116.33999633789062
6205,AAP,2018-04-30,114.44999694824219
6206,AAP,2018-05-01,115.58000183105469
6207,AAP,2018-05-02,115.9000015258789
6208,AAP,2018-05-03,115.43000030517578
6209,AAP,2018-05-04,116.66999816894531
6210,AAP,2018-05-07,116.13999938964844
6211,AAP,2018-05-08,116.80000305175781
6212,AAP,2018-05-09,117.98999786376953
6213,AAP,2018-05-10,118.2300033569336
6214,AAP,2018-05-11,119.94000244140625
6215,AAP,2018-05-14,121.61000061035156
6216,AAP,2018-05-15,119.91999816894531
6217,AAP,2018-05-16,119.02999877929688
6218,AAP,2018-05-17,119.79000091552734
6219,AAP,2018-05-18,118.31999969482422
6220,AAP,2018-05-21,119.1500015258789
6221,AAP,2018-05-22,115.33000183105469
6222,AAP,2018-05-23,123.25
6223,AAP,2018-05-24,125.16999816894531
6224,AAP,2018-05-25,124.91000366210938
6225,AAP,2018-05-29,123.95999908447266
6226,AAP,2018-05-30,128.52999877929688
6227,AAP,2018-05-31,128.6199951171875
6228,AAP,2018-06-01,128.33999633789062
6229,AAP,2018-06-04,129.91000366210938
6230,AAP,2018-06-05,129.9499969482422
6231,AAP,2018-06-06,130.58999633789062
6232,AAP,2018-06-07,130.0500030517578
6233,AAP,2018-06-08,131.7100067138672
6234,AAP,2018-06-11,132.72999572753906
6235,AAP,2018-06-12,133.63999938964844
6236,AAP,2018-06-13,132.67999267578125
6237,AAP,2018-06-14,133.5
6238,AAP,2018-06-15,137.16000366210938
6239,AAP,2018-06-18,138.24000549316406
6240,AAP,2018-06-19,138.3000030517578
6241,AAP,2018-06-20,139.16000366210938
6242,AAP,2018-06-21,139.5
6243,AAP,2018-06-22,138.85000610351562
6244,AAP,2018-06-25,137.27000427246094
6245,AAP,2018-06-26,137.07000732421875
6246,AAP,2018-06-27,134.3800048828125
6247,AAP,2018-06-28,135.11000061035156
6248,AAP,2018-06-29,135.6999969482422
6249,AAP,2018-07-02,134.6999969482422
6250,AAP,2018-07-03,135.00999450683594
6251,AAP,2018-07-05,135.86000061035156
6252,AAP,2018-07-06,137.1699981689453
6253,AAP,2018-07-09,140.9499969482422
6254,AAP,2018-07-10,140.64999389648438
6255,AAP,2018-07-11,139.0800018310547
6256,AAP,2018-07-12,138.7899932861328
6257,AAP,2018-07-13,139.33999633789062
6258,AAP,2018-07-16,139.6699981689453
6259,AAP,2018-07-17,140.27999877929688
6260,AAP,2018-07-18,139.97000122070312
6261,AAP,2018-07-19,143.3699951171875
6262,AAP,2018-07-20,142.6699981689453
6263,AAP,2018-07-23,144.66000366210938
6264,AAP,2018-07-24,139.99000549316406
6265,AAP,2018-07-25,140.47000122070312
6266,AAP,2018-07-26,141.77999877929688
6267,AAP,2018-07-27,139.85000610351562
6268,AAP,2018-07-30,140.67999267578125
6269,AAP,2018-07-31,141.22999572753906
6270,OKE,2018-02-23,58.02000045776367
6271,OKE,2018-02-26,57.470001220703125
6272,OKE,2018-02-27,57.0
6273,OKE,2018-02-28,56.33000183105469
6274,OKE,2018-03-01,56.5099983215332
6275,OKE,2018-03-02,57.08000183105469
6276,OKE,2018-03-05,56.90999984741211
6277,OKE,2018-03-06,57.02000045776367
6278,OKE,2018-03-07,56.709999084472656
6279,OKE,2018-03-08,56.599998474121094
6280,OKE,2018-03-09,57.310001373291016
6281,OKE,2018-03-12,57.59000015258789
6282,OKE,2018-03-13,57.7599983215332
6283,OKE,2018-03-14,57.15999984741211
6284,OKE,2018-03-15,56.63999938964844
6285,OKE,2018-03-16,57.810001373291016
6286,OKE,2018-03-19,56.470001220703125
6287,OKE,2018-03-20,57.63999938964844
6288,OKE,2018-03-21,58.459999084472656
6289,OKE,2018-03-22,57.33000183105469
6290,OKE,2018-03-23,56.75
6291,OKE,2018-03-26,57.02000045776367
6292,OKE,2018-03-27,56.959999084472656
6293,OKE,2018-03-28,55.630001068115234
6294,OKE,2018-03-29,56.91999816894531
6295,OKE,2018-04-02,56.13999938964844
6296,OKE,2018-04-03,56.599998474121094
6297,OKE,2018-04-04,56.52000045776367
6298,OKE,2018-04-05,57.439998626708984
6299,OKE,2018-04-06,56.689998626708984
6300,OKE,2018-04-09,56.75
6301,OKE,2018-04-10,58.310001373291016
6302,OKE,2018-04-11,58.619998931884766
6303,OKE,2018-04-12,58.31999969482422
6304,OKE,2018-04-13,58.5099983215332
6305,OKE,2018-04-16,59.75
6306,OKE,2018-04-17,59.66999816894531
6307,OKE,2018-04-18,59.83000183105469
6308,OKE,2018-04-19,59.7400016784668
6309,OKE,2018-04-20,59.540000915527344
6310,OKE,2018-04-23,59.959999084472656
6311,OKE,2018-04-24,59.38999938964844
6312,OKE,2018-04-25,59.599998474121094
6313,OKE,2018-04-26,60.130001068115234
6314,OKE,2018-04-27,59.880001068115234
6315,OKE,2018-04-30,60.220001220703125
6316,OKE,2018-05-01,60.4900016784668
6317,OKE,2018-05-02,62.56999969482422
6318,OKE,2018-05-03,62.84000015258789
6319,OKE,2018-05-04,63.45000076293945
6320,OKE,2018-05-07,64.06999969482422
6321,OKE,2018-05-08,63.939998626708984
6322,OKE,2018-05-09,64.70999908447266
6323,OKE,2018-05-10,65.30000305175781
6324,OKE,2018-05-11,65.81999969482422
6325,OKE,2018-05-14,66.58999633789062
6326,OKE,2018-05-15,66.66999816894531
6327,OKE,2018-05-16,66.6500015258789
6328,OKE,2018-05-17,66.5199966430664
6329,OKE,2018-05-18,66.2699966430664
6330,OKE,2018-05-21,66.48999786376953
6331,OKE,2018-05-22,66.05999755859375
6332,OKE,2018-05-23,66.7300033569336
6333,OKE,2018-05-24,66.37999725341797
6334,OKE,2018-05-25,65.88999938964844
6335,OKE,2018-05-29,66.30000305175781
6336,OKE,2018-05-30,68.2300033569336
6337,OKE,2018-05-31,68.16000366210938
6338,OKE,2018-06-01,68.51000213623047
6339,OKE,2018-06-04,68.30000305175781
6340,OKE,2018-06-05,68.56999969482422
6341,OKE,2018-06-06,67.66000366210938
6342,OKE,2018-06-07,68.55000305175781
6343,OKE,2018-06-08,68.44999694824219
6344,OKE,2018-06-11,69.0199966430664
6345,OKE,2018-06-12,69.23999786376953
6346,OKE,2018-06-13,68.87000274658203
6347,OKE,2018-06-14,69.33999633789062
6348,OKE,2018-06-15,67.77999877929688
6349,OKE,2018-06-18,68.5199966430664
6350,OKE,2018-06-19,68.79000091552734
6351,OKE,2018-06-20,70.06999969482422
6352,OKE,2018-06-21,68.77999877929688
6353,OKE,2018-06-22,69.98999786376953
6354,OKE,2018-06-25,68.69999694824219
6355,OKE,2018-06-26,69.72000122070312
6356,OKE,2018-06-27,69.75
6357,OKE,2018-06-28,69.93000030517578
6358,OKE,2018-06-29,69.83000183105469
6359,OKE,2018-07-02,68.94999694824219
6360,OKE,2018-07-03,69.33000183105469
6361,OKE,2018-07-05,70.2300033569336
6362,OKE,2018-07-06,71.20999908447266
6363,OKE,2018-07-09,71.30999755859375
6364,OKE,2018-07-10,71.22000122070312
6365,OKE,2018-07-11,70.30999755859375
6366,OKE,2018-07-12,70.86000061035156
6367,OKE,2018-07-13,71.4000015258789
6368,OKE,2018-07-16,70.01000213623047
6369,OKE,2018-07-17,70.33000183105469
6370,OKE,2018-07-18,70.12999725341797
6371,OKE,2018-07-19,70.44000244140625
6372,OKE,2018-07-20,69.93000030517578
6373,OKE,2018-07-23,70.1500015258789
6374,OKE,2018-07-24,70.37999725341797
6375,OKE,2018-07-25,70.88999938964844
6376,OKE,2018-07-26,71.29000091552734
6377,OKE,2018-07-27,70.12000274658203
6378,OKE,2018-07-30,70.58000183105469
6379,OKE,2018-07-31,70.44000244140625
6380,XRAY,2018-02-23,57.66999816894531
6381,XRAY,2018-02-26,57.04999923706055
6382,XRAY,2018-02-27,57.33000183105469
6383,XRAY,2018-02-28,56.060001373291016
6384,XRAY,2018-03-01,55.290000915527344
6385,XRAY,2018-03-02,56.959999084472656
6386,XRAY,2018-03-05,55.86000061035156
6387,XRAY,2018-03-06,56.369998931884766
6388,XRAY,2018-03-07,56.43000030517578
6389,XRAY,2018-03-08,56.95000076293945
6390,XRAY,2018-03-09,57.66999816894531
6391,XRAY,2018-03-12,58.41999816894531
6392,XRAY,2018-03-13,57.79999923706055
6393,XRAY,2018-03-14,57.29999923706055
6394,XRAY,2018-03-15,56.95000076293945
6395,XRAY,2018-03-16,56.33000183105469
6396,XRAY,2018-03-19,55.459999084472656
6397,XRAY,2018-03-20,54.599998474121094
6398,XRAY,2018-03-21,54.130001068115234
6399,XRAY,2018-03-22,52.65999984741211
6400,XRAY,2018-03-23,50.709999084472656
6401,XRAY,2018-03-26,51.099998474121094
6402,XRAY,2018-03-27,50.029998779296875
6403,XRAY,2018-03-28,49.95000076293945
6404,XRAY,2018-03-29,50.310001373291016
6405,XRAY,2018-04-02,49.029998779296875
6406,XRAY,2018-04-03,49.90999984741211
6407,XRAY,2018-04-04,50.529998779296875
6408,XRAY,2018-04-05,50.09000015258789
6409,XRAY,2018-04-06,49.02000045776367
6410,XRAY,2018-04-09,49.25
6411,XRAY,2018-04-10,49.75
6412,XRAY,2018-04-11,49.290000915527344
6413,XRAY,2018-04-12,49.189998626708984
6414,XRAY,2018-04-13,49.0
6415,XRAY,2018-04-16,50.189998626708984
6416,XRAY,2018-04-17,50.27000045776367
6417,XRAY,2018-04-18,50.619998931884766
6418,XRAY,2018-04-19,49.7400016784668
6419,XRAY,2018-04-20,49.34000015258789
6420,XRAY,2018-04-23,49.47999954223633
6421,XRAY,2018-04-24,48.869998931884766
6422,XRAY,2018-04-25,49.15999984741211
6423,XRAY,2018-04-26,49.65999984741211
6424,XRAY,2018-04-27,50.34000015258789
6425,XRAY,2018-04-30,50.34000015258789
6426,XRAY,2018-05-01,50.63999938964844
6427,XRAY,2018-05-02,50.59000015258789
6428,XRAY,2018-05-03,49.2400016784668
6429,XRAY,2018-05-04,49.9900016784668
6430,XRAY,2018-05-07,46.91999816894531
6431,XRAY,2018-05-08,44.470001220703125
6432,XRAY,2018-05-09,44.58000183105469
6433,XRAY,2018-05-10,46.540000915527344
6434,XRAY,2018-05-11,46.93000030517578
6435,XRAY,2018-05-14,47.5099983215332
6436,XRAY,2018-05-15,47.939998626708984
6437,XRAY,2018-05-16,47.88999938964844
6438,XRAY,2018-05-17,47.95000076293945
6439,XRAY,2018-05-18,47.5
6440,XRAY,2018-05-21,47.20000076293945
6441,XRAY,2018-05-22,47.25
6442,XRAY,2018-05-23,46.5
6443,XRAY,2018-05-24,46.209999084472656
6444,XRAY,2018-05-25,46.56999969482422
6445,XRAY,2018-05-29,45.810001373291016
6446,XRAY,2018-05-30,45.45000076293945
6447,XRAY,2018-05-31,43.810001373291016
6448,XRAY,2018-06-01,43.41999816894531
6449,XRAY,2018-06-04,43.939998626708984
6450,XRAY,2018-06-05,42.290000915527344
6451,XRAY,2018-06-06,43.0099983215332
6452,XRAY,2018-06-07,43.11000061035156
6453,XRAY,2018-06-08,42.959999084472656
6454,XRAY,2018-06-11,43.400001525878906
6455,XRAY,2018-06-12,44.18000030517578
6456,XRAY,2018-06-13,44.5099983215332
6457,XRAY,2018-06-14,44.88999938964844
6458,XRAY,2018-06-15,44.939998626708984
6459,XRAY,2018-06-18,44.720001220703125
6460,XRAY,2018-06-19,45.0099983215332
6461,XRAY,2018-06-20,45.130001068115234
6462,XRAY,2018-06-21,44.56999969482422
6463,XRAY,2018-06-22,44.95000076293945
6464,XRAY,2018-06-25,44.7400016784668
6465,XRAY,2018-06-26,44.279998779296875
6466,XRAY,2018-06-27,43.959999084472656
6467,XRAY,2018-06-28,43.63999938964844
6468,XRAY,2018-06-29,43.77000045776367
6469,XRAY,2018-07-02,43.97999954223633
6470,XRAY,2018-07-03,44.529998779296875
6471,XRAY,2018-07-05,44.90999984741211
6472,XRAY,2018-07-06,45.380001068115234
6473,XRAY,2018-07-09,45.810001373291016
6474,XRAY,2018-07-10,45.540000915527344
6475,XRAY,2018-07-11,44.900001525878906
6476,XRAY,2018-07-12,45.40999984741211
6477,XRAY,2018-07-13,45.349998474121094
6478,XRAY,2018-07-16,44.720001220703125
6479,XRAY,2018-07-17,45.70000076293945
6480,XRAY,2018-07-18,44.2400016784668
6481,XRAY,2018-07-19,45.34000015258789
6482,XRAY,2018-07-20,45.029998779296875
6483,XRAY,2018-07-23,46.529998779296875
6484,XRAY,2018-07-24,46.72999954223633
6485,XRAY,2018-07-25,46.790000915527344
6486,XRAY,2018-07-26,46.9900016784668
6487,XRAY,2018-07-27,47.279998779296875
6488,XRAY,2018-07-30,47.689998626708984
6489,XRAY,2018-07-31,48.11000061035156
6490,MTD,2018-02-23,636.0999755859375
6491,MTD,2018-02-26,636.6300048828125
6492,MTD,2018-02-27,625.5700073242188
6493,MTD,2018-02-28,616.219970703125
6494,MTD,2018-03-01,596.1699829101562
6495,MTD,2018-03-02,593.260009765625
6496,MTD,2018-03-05,599.9500122070312
6497,MTD,2018-03-06,605.2899780273438
6498,MTD,2018-03-07,611.5399780273438
6499,MTD,2018-03-08,606.8800048828125
6500,MTD,2018-03-09,616.0
6501,MTD,2018-03-12,615.9099731445312
6502,MTD,2018-03-13,612.0
6503,MTD,2018-03-14,606.1300048828125
6504,MTD,2018-03-15,613.8300170898438
6505,MTD,2018-03-16,613.8800048828125
6506,MTD,2018-03-19,611.510009765625
6507,MTD,2018-03-20,611.9000244140625
6508,MTD,2018-03-21,606.4099731445312
6509,MTD,2018-03-22,585.3900146484375
6510,MTD,2018-03-23,566.8699951171875
6511,MTD,2018-03-26,588.75
6512,MTD,2018-03-27,573.2100219726562
6513,MTD,2018-03-28,571.9000244140625
6514,MTD,2018-03-29,575.030029296875
6515,MTD,2018-04-02,562.6799926757812
6516,MTD,2018-04-03,568.5800170898438
6517,MTD,2018-04-04,574.530029296875
6518,MTD,2018-04-05,577.6699829101562
6519,MTD,2018-04-06,555.260009765625
6520,MTD,2018-04-09,560.219970703125
6521,MTD,2018-04-10,571.280029296875
6522,MTD,2018-04-11,565.1699829101562
6523,MTD,2018-04-12,569.760009765625
6524,MTD,2018-04-13,568.2100219726562
6525,MTD,2018-04-16,570.760009765625
6526,MTD,2018-04-17,581.5700073242188
6527,MTD,2018-04-18,585.6300048828125
6528,MTD,2018-04-19,577.3699951171875
6529,MTD,2018-04-20,576.760009765625
6530,MTD,2018-04-23,574.3499755859375
6531,MTD,2018-04-24,561.8800048828125
6532,MTD,2018-04-25,560.6699829101562
6533,MTD,2018-04-26,563.6099853515625
6534,MTD,2018-04-27,564.010009765625
6535,MTD,2018-04-30,559.9299926757812
6536,MTD,2018-05-01,567.219970703125
6537,MTD,2018-05-02,560.8300170898438
